date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,Low
2010-09-15,17:49:00,,1,BE,,1,,,E3,,,,,,,0
2010-09-15,17:52:00,,1,LesGrSte,,1,,,E3,,,,,,,0
2010-09-15,17:52:00,,1,BK,,12,,,E3,,,,,,,0
2010-09-15,17:52:00,,1,BE,,1,,,E3,,,,,,,0
2010-09-15,17:59:00,,1,LesGrSte,,2,,,E3,,,,,,,0
2010-09-15,17:59:00,,1,BE,,1,,,E3,,,,,,,0
2010-09-15,17:59:00,,1,LesGrSte,,2,,,E3,,,,,,,0
2010-09-15,18:02:00,,1,LesGrSte,,1,,,,,,,,,,0
2010-09-15,14:24:00,,2,BK,,1,,,E1,,,,,,,0
2010-09-15,14:29:00,,2,BEL,,1,,,O,,,Light,,,,0
2010-09-15,14:32:00,,2,HB,,1,,,E1,,,,,,,0
2010-09-15,14:32:00,,2,BK,,5,,,W3,,,,,,,0
2010-09-15,14:32:00,,2,HB,,6,,,E1,,,,,,,0
2010-09-15,14:33:00,,2,HB,,3,,,W1,,,,,,,0
2010-09-15,14:33:00,,2,HB,,5,,,E3,,,,,,,0
2010-09-15,14:37:00,,2,HB,,6,,,O,,,,,,,0
2010-09-15,14:43:00,,2,HB,,1,,,E3,,,,,,,0
2010-09-15,14:45:00,,2,HB,,5,,,W1,,,,,,,0
2010-09-15,14:45:00,,2,BED,,1,,,W1,,,Dark,,,,0
2010-09-15,14:49:00,,2,Mar,,1,,,O,Ad,M,,,,,0
2010-09-15,14:53:00,,2,HB,,13,,,W1,,,,,,,0
2010-09-15,14:53:00,,2,BK,,1,,,W1,,,,,,,0
2010-09-15,14:55:00,,2,LSE,,3,,,O,,,,,,,0
2010-09-15,14:58:00,,2,LSE,,1,,,O,,,,,,,0
2010-09-15,15:02:00,,2,Hob,,1,,,E3,,,,,,,0
2010-09-15,15:03:00,,2,HB,,22,,,O,,,,,,,0
2010-09-15,15:03:00,,2,BK,,16,,,O,,,,,,,0
2010-09-15,15:06:00,,2,LSE,,1,,,W3,,,,,,,0
2010-09-15,15:08:00,,2,HB,,12,,,W2,,,,,,,0
2010-09-15,15:10:00,,2,BEL,,1,,,W3,,,Light,,,,0
2010-09-15,15:16:00,,2,LargeEAGLE,,1,,,W2,,,,,,,0
2010-09-15,15:17:00,,2,BK,,2,,,W2,,,,,,,0
2010-09-15,15:21:00,,2,BK,,1,,,O,,,,,,,0
2010-09-15,15:21:00,,2,HB,,4,,,O,,,,,,,0
2010-09-15,15:21:00,,2,Egy,,1,,,O,,,,,,,0
2010-09-15,15:27:00,,2,ShortTE,,1,,,O,,,,,,,0
2010-09-15,15:27:00,,2,ShortTE,,1,,,E3,,,,,,,0
2010-09-15,15:28:00,,2,LSE,,1,,,E3,,,,,,,0
2010-09-15,15:29:00,,2,ShortTE,,1,,,E2,,,,,,,0
2010-09-15,15:31:00,,2,HB,,6,,,E3,,,,,,,0
2010-09-15,15:31:00,,2,HB,,12,,,W1,,,,,,,0
2010-09-15,15:31:00,,2,BK,,3,,,W1,,,,,,,0
2010-09-15,15:34:00,,2,LSE,,2,,,W2,,,,,,,0
2010-09-15,15:42:00,,2,LSE,,2,,,W2,,,,,,,0
2010-09-15,15:44:00,,2,BK,,1,,,E1,,,,,,,0
2010-09-15,15:47:00,,2,HB,,1,,,W1,,,,,,,0
2010-09-15,15:53:00,,2,HB,,1,,,E1,,,,,,,0
2010-09-15,16:10:00,,2,LesGrSte,,3,,,E2,,,,,,,0
2010-09-15,16:13:00,,2,HB,,28,,,E3,,,,,,,0
2010-09-15,16:14:00,,2,HB,,6,,,E3,,,,,,,0
2010-09-15,16:24:00,,2,BK,,1,,,W1,,,,,,,0
2010-09-15,16:24:00,,2,BED,,1,,,W1,,,Dark,,,,0
2010-09-15,16:25:00,,2,BK,,1,,,E3,,,,,,,0
2010-09-15,16:25:00,,2,HB,,26,,,E3,,,,,,,0
2010-09-15,16:25:00,,2,BK,,1,,,E3,,,,,,,0
2010-09-15,16:26:00,,2,LSE,,1,,,E3,,,,,,,0
2010-09-15,16:30:00,,2,HB,,3,,,O,,,,,,,0
2010-09-15,16:35:00,,2,ShortTE,,1,,,E2,,,,,,,0
2010-09-15,16:36:00,,2,HB,,1,,,E2,,,,,,,0
2010-09-15,16:36:00,,2,BS,,5,,,W2,,,,,,,0
2010-09-15,16:37:00,,2,ShortTE,,1,,,E3,,,,,,,0
2010-09-15,16:45:00,,2,ShortTE,,1,,,E3,,,,,,,0
2010-09-15,16:46:00,,2,BK,,3,,,E3,,,,,,,0
2010-09-15,16:49:00,,2,BK,,1,,,E2,,,,,,,0
2010-09-15,16:52:00,,2,BK,,1,,,W1,,,,,,,0
2010-09-15,16:54:00,,2,Saker,,1,,,E1,,,,,,,0
2010-09-15,16:54:00,,2,LesGrSte,,1,,,W2,,,,,,,0
2010-09-15,16:55:00,,2,BED,,1,,,W2,,,Dark,,,,0
2010-09-15,17:02:00,,2,HB,,2,,,W1,,,,,,,0
2010-09-15,17:06:00,,2,HB,,2,,,W1,,,,,,,0
2010-09-15,17:11:00,,2,HB,,3,,,,,,,,,,0
2010-09-15,17:12:00,,2,BK,,1,,,W2,,,Light,,,,0
2010-09-15,17:12:00,,2,BK,,1,,,O,,,,,,,0
2010-09-15,17:12:00,,2,ShortTE,,1,,,W1,,,,,,,0
2010-09-15,17:14:00,,2,BK,,4,,,O,,,,,,,0
2010-09-15,17:14:00,,2,LSE,,1,,,O,,,,,,,0
2010-09-15,17:16:00,,2,BK,,1,,,E1,,,,,,,0
2010-09-15,17:17:00,,2,BEL,,1,,,E1,,,Light,,,,0
2010-09-15,17:19:00,,2,HB,,1,,,O,,,,,,,0
2010-09-15,17:25:00,,2,BK,,1,,,W3,,,,,,,0
2010-09-15,17:26:00,,2,LesGrSte,,1,,,W2,,,,,,,0
2010-09-15,17:32:00,,2,BK,,9,,,,,,,,,,0
2010-09-15,17:32:00,,2,BEL,,1,,,E1,,,Light,,,,0
2010-09-15,17:33:00,,2,BEL,,1,,,O,,,Light,,,,0
2010-09-15,17:33:00,,2,LesGrSte,,3,,,O,,,,,,,0
2010-09-15,17:33:00,,2,HB,,7,,,E1,,,,,,,0
2010-09-15,17:34:00,,2,BK,,3,,,O,,,,,,,0
2010-09-15,17:34:00,,2,HB,,1,,,O,,,,,,,0
2010-09-15,17:35:00,,2,BK,,1,,,E1,,,,,,,0
2010-09-15,17:35:00,,2,Mar,,1,,,E1,,,,,,,0
2010-09-15,17:35:00,,2,Mar,,1,,,W1,,,,,,,0
2010-09-15,17:35:00,,2,BEL,,1,,,W1,,,Light,,,,0
2010-09-15,17:36:00,,2,BK,,1,,,O,,,,,,,0
2010-09-15,17:37:00,,2,Mar,,1,,,E1,,,,,,,0
2010-09-15,17:37:00,,2,HB,,1,,,O,,,,,,,0
2010-09-15,17:38:00,,2,HB,,2,,,O,,,,,,,0
2010-09-15,17:38:00,,2,HB,,1,,,E1,,,,,,,0
2010-09-15,17:39:00,,2,ShortTE,,1,,,O,,,,,,,0
2010-09-15,17:39:00,,2,HB,,1,,,O,,,,,,,0
2010-09-15,17:39:00,,2,HB,,2,,,O,,,,,,,0
2010-09-15,17:39:00,,2,BK,,1,,,O,,,,,,,0
2010-09-15,17:41:00,,2,BEL,,1,,,W1,,,Light,,,,0
2010-09-15,17:44:00,,2,LesGrSte,,1,,,W1,Imm,,,,,,0
2010-09-15,17:47:00,,2,BK,,9,,,O,,,,,,,0
2010-09-15,17:50:00,,2,ShortTE,,2,,,E3,,,,,,,0
2010-09-15,17:50:00,,2,BEL,,3,,,E1,,,Light,,,,0
2010-09-15,17:51:00,,2,HB,,1,,,E1,,,,,,,0
2010-09-15,17:51:00,,2,BE,,2,,,E1,,,,,,,0
2010-09-15,17:57:00,,2,BEL,,1,,,E3,,,Light,,,,0
2010-09-15,18:03:00,,2,RFF,,1,,,W1,,,,,,,0
2010-09-15,18:03:00,,2,LSE,,1,,,E3,,,,,,,0
2010-09-15,18:06:00,,2,BK,,11,,,E3,,,,,,,0
2010-09-15,18:06:00,,2,ShortTE,,1,,,E3,,,,,,,0
2010-09-15,18:06:00,,2,BEL,,1,,,O,,,Light,,,,0
2010-09-15,18:07:00,,2,HB,,3,,,E3,,,,,,,0
2010-09-15,18:07:00,,2,LesGrSte,,1,,,E3,,,,,,,0
2010-09-15,18:12:00,,2,LSE,,3,,,E3,,,,,,,0
2010-09-15,18:13:00,,2,BEL,,2,,,E3,,,Light,,,,0
2010-09-15,18:14:00,,2,ShortTE,,1,,,W1,,,,,,,0
2010-09-15,18:14:00,,2,BED,,1,,,W1,,,Dark,,,,0
2010-09-15,18:16:00,,2,BK,,1,,,E3,,,,,,,0
2010-09-15,18:16:00,,2,BE,,1,,,E3,,,,,,,0
2010-09-15,18:21:00,,2,HB,,1,,,E3,,,,,,,0
2010-09-15,18:23:00,,2,HB,,1,,,E3,,,,,,,0
2010-09-16,07:25:00,,1,Mar,,1,,,O,Nonjuv,F,,,,,0
2010-09-16,07:26:00,,1,BK,,19,,,E2,,,,,,,0
2010-09-16,07:26:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,07:26:00,,1,Mar,,1,,,W2,Nonjuv,F,,,,,0
2010-09-16,07:42:00,,1,HB,,1,,,W3,Juv,,,,,,0
2010-09-16,07:50:00,,1,Hob,,1,,,W2,,,,,,,0
2010-09-16,07:58:00,,1,Mar,,1,,,E2,Imm,M,,,,,0
2010-09-16,08:08:00,,1,Mar,,1,,,E1,Ad,F,,,,,0
2010-09-16,08:08:00,,1,BS,,2,,,E1,,,,,,,0
2010-09-16,08:09:00,,1,Mar,,1,,,O,Juv,,,,,,0
2010-09-16,08:09:00,,1,Mar,,1,,,O,2 cy,M,,,,,0
2010-09-16,08:09:00,,1,Mar,,1,,,E2,2 cy,M,,,,,0
2010-09-16,08:12:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-16,08:13:00,,1,Mar,,2,,,E1,,FC,,,,,0
2010-09-16,08:18:00,,1,HB,,1,,,E2,Juv,,,,,,0
2010-09-16,08:23:00,,1,Pal,,1,,,W3,Ad,M,,,,,0
2010-09-16,08:31:00,,1,BK,,1,,,E2,,,,,,,1
2010-09-16,08:55:00,,1,Mar,,1,,,E2,Ad,M,,,,,0
2010-09-16,08:57:00,,1,Mar,,1,,,E2,,FC,,,,,0
2010-09-16,09:01:00,,1,BK,,5,,,E1,Ad,,,,,,0
2010-09-16,09:06:00,,1,BK,,4,,,E2,,,,,,,0
2010-09-16,09:07:00,,1,Mon,,1,,,E2,,FC,,,,,0
2010-09-16,09:13:00,,1,Mar,,1,,,E1,Juv,,,,,,0
2010-09-16,09:13:00,,1,Mar,,1,,,E1,Nonjuv,F,,,,,0
2010-09-16,09:16:00,,1,BK,,1,,,E1,,,,,,,0
2010-09-16,09:18:00,,1,Mar,,1,,,W1,2 cy,M,,,,,0
2010-09-16,09:18:00,,1,Mar,,1,,,W1,Ad,F,,,,,0
2010-09-16,09:22:00,,1,Mar,,1,,,W2,Juv,,,,,,0
2010-09-16,09:23:00,,1,BEL,,1,,,E1,Juv,,Light,,,,0
2010-09-16,09:27:00,,1,HB,,1,,,W2,Juv,,,,,,0
2010-09-16,09:29:00,,1,HB,,1,,,E1,Juv,,,,,,0
2010-09-16,09:30:00,,1,BEL,,1,,,E1,,,Light,,,,0
2010-09-16,09:32:00,,1,Mon,,1,,,W2,Juv,,,,,,0
2010-09-16,09:35:00,,1,Pal,,1,,,O,Ad,F,,,,,0
2010-09-16,09:40:00,,1,HB,,1,,,W3,Juv,,,,,,0
2010-09-16,09:48:00,,1,LesGrSte,,1,,,E3,,,,,,,0
2010-09-16,09:49:00,,1,ShortTE,,3,,,E3,,,,,,,0
2010-09-16,09:52:00,,1,BED,,1,,,W2,Juv,,Dark,,,,0
2010-09-16,09:53:00,,1,HB,,2,,,W2,Juv,,,,,,0
2010-09-16,09:54:00,,1,Mar,,1,,,W2,Nonjuv,F,,,,,0
2010-09-16,09:54:00,,1,HB,,2,,,W2,,,,,,,0
2010-09-16,09:59:00,,1,Mar,,1,,,W3,,FC,,,,,0
2010-09-16,09:59:00,,1,RFF,,1,,,E1,,F,,,,,1
2010-09-16,10:06:00,,1,BK,,9,,,E2,,,,,,,0
2010-09-16,10:06:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,10:07:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,10:07:00,,1,BK,,3,,,E2,,,,,,,0
2010-09-16,10:07:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-16,10:08:00,,1,MonPalHen,,1,,,E2,Juv,,,,,,0
2010-09-16,10:10:00,,1,Mar,,1,,,E2,,,,,,,0
2010-09-16,10:13:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-16,10:17:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,10:17:00,,1,Mon,,1,,,E2,Ad,M,Dark,,,melanist,0
2010-09-16,10:18:00,,1,Mon,,1,,,E2,,FC,,,,,0
2010-09-16,10:19:00,,1,BK,,5,,,E2,,,,,,,0
2010-09-16,10:19:00,,1,Mar,,1,,,E2,,FC,,,,,0
2010-09-16,10:24:00,,1,Mar,,1,,,E2,Juv,,,,,,0
2010-09-16,10:30:00,,1,Mar,,1,,,W2,Ad,M,,,,,0
2010-09-16,10:30:00,,1,Mar,,1,,,W2,Juv,,,,,,0
2010-09-16,10:38:00,,1,Mar,,1,,,O,Juv,,,,,,0
2010-09-16,10:39:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,10:39:00,,1,BK,,15,,,E3,,,,,,,0
2010-09-16,10:39:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-16,10:39:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,10:43:00,,1,BK,,3,,,E2,,,,,,,0
2010-09-16,10:43:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,10:43:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,10:44:00,,1,HB,,1,,,E3,,,,,,,0
2010-09-16,10:46:00,,1,HB,,2,,,E3,,,,,,,0
2010-09-16,10:46:00,,1,Mar,,1,,,E3,Juv,,,,,,0
2010-09-16,10:51:00,,1,HB,,1,,,E2,Juv,,,,,,0
2010-09-16,10:51:00,,1,Mar,,1,,,E2,Ad,M,,,,,0
2010-09-16,10:53:00,,1,HB,,1,,,E2,Ad,M,,,,,0
2010-09-16,10:54:00,,1,LSE,,1,,,E2,,,,,,,0
2010-09-16,10:56:00,,1,BEL,,2,,,E2,,,Light,,,,0
2010-09-16,10:56:00,,1,Mon,,1,,,E2,Juv,,,,,,0
2010-09-16,10:57:00,,1,HB,,2,,,E2,,,,,,,0
2010-09-16,10:59:00,,1,HB,,1,,,E1,Juv,,,,,,0
2010-09-16,11:00:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-16,11:01:00,,1,BED,,2,,,E2,,,Dark,,,,0
2010-09-16,11:02:00,,1,HB,,1,,,W1,Juv,,,,,,0
2010-09-16,11:04:00,,1,Pal,,1,,,E2,2 cy,,,,,,0
2010-09-16,11:06:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,11:07:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,11:07:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-16,11:07:00,,1,Mon,,2,,,E2,Juv,,,,,,0
2010-09-16,11:09:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,11:10:00,,1,Pal,,1,,,E2,Ad,M,,,,,0
2010-09-16,11:10:00,,1,Mon,,1,,,E2,Juv,,,,,,0
2010-09-16,11:10:00,,1,HB,,1,,,O,Juv,,,,,,0
2010-09-16,11:11:00,,1,MonPalHen,,1,,,E1,,,,,,,0
2010-09-16,11:12:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,11:12:00,,1,BK,,13,,,E3,,,,,,,0
2010-09-16,11:12:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-16,11:13:00,,1,Pal,,1,,,W2,3 cy,M,,,,,0
2010-09-16,11:17:00,,1,Mar,,1,,,E3,Juv,,,,,,0
2010-09-16,11:19:00,,1,HB,,2,,,W2,,,,,,,0
2010-09-16,11:19:00,,1,BK,,1,,,W2,,,,,,,0
2010-09-16,11:20:00,,1,Mar,,1,,,E2,Ad,M,,,,,0
2010-09-16,11:20:00,,1,Mar,,1,,,E2,,FC,,,,,0
2010-09-16,11:22:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,11:24:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,11:25:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,11:25:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,11:27:00,,1,BK,,2,,,E2,,,,,,,0
2010-09-16,11:30:00,,1,HB,,4,,,E3,,,,,,,0
2010-09-16,11:30:00,,1,BK,,12,,,E3,,,,,,,0
2010-09-16,11:31:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,11:32:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-16,11:32:00,,1,Mar,,1,,,O,Ad,M,,,,,0
2010-09-16,11:33:00,,1,LesGrSte,,1,,,E3,,,,,,,0
2010-09-16,11:33:00,,1,Per,,1,,,E3,,,,,,,0
2010-09-16,11:35:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-16,11:38:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-16,11:38:00,,1,Pal,,1,,,E3,Ad,M,,,,,0
2010-09-16,11:38:00,,1,Mar,,1,,,E2,Ad,M,,,,,0
2010-09-16,11:40:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,11:40:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,11:40:00,,1,HB,,1,,,W2,Juv,,Dark,,,,0
2010-09-16,11:41:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-16,11:42:00,,1,BED,,1,,,E3,,,Dark,,,,0
2010-09-16,11:42:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,11:42:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,11:43:00,,1,LSE,,1,,,E2,,,,,,,0
2010-09-16,11:46:00,,1,BEL,,2,,,E2,,,Light,,,,0
2010-09-16,11:47:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-16,11:54:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,11:54:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-16,11:54:00,,1,Pal,,1,,,E3,Ad,M,,,,,0
2010-09-16,11:54:00,,1,HB,,1,,,E2,Juv,,,,,,0
2010-09-16,11:55:00,,1,LSE,,2,,,E2,Juv,,,,,,0
2010-09-16,11:55:00,,1,LSE,,1,,,E2,Ad,,,,,,0
2010-09-16,11:56:00,,1,BED,,1,,,E1,,,Dark,,,,0
2010-09-16,11:59:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,11:59:00,,1,BEL,,1,,,E1,,,Light,,,,0
2010-09-16,12:00:00,,1,BK,,1,,,O,Juv,,,,,,0
2010-09-16,12:00:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-16,12:02:00,,1,BK,,21,,,E3,,,,,,,0
2010-09-16,12:03:00,,1,HB,,9,,,E3,,,,,,,0
2010-09-16,12:03:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-16,12:03:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,12:03:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,12:03:00,,1,BK,,2,,,E2,,,,,,,0
2010-09-16,12:05:00,,1,BK,,7,,,E2,,,,,,,0
2010-09-16,12:06:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-16,12:08:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,12:08:00,,1,BK,,5,,,E3,,,,,,,0
2010-09-16,12:09:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-16,12:09:00,,1,LSE,,2,,,E2,,,,,,,0
2010-09-16,12:09:00,,1,BK,,6,,,E2,,,,,,,0
2010-09-16,12:10:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,12:10:00,,1,Pal,,1,,,O,Nonjuv,M,,,,,0
2010-09-16,12:12:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-16,12:12:00,,1,BK,,1,,,O,,,,,,,0
2010-09-16,12:12:00,,1,HB,,2,,,O,Juv,,,,,,0
2010-09-16,12:15:00,,1,BED,,1,,,E1,,,Dark,,,,0
2010-09-16,12:15:00,,1,HB,,1,,,E1,,,,,,,0
2010-09-16,12:16:00,,1,Mar,,1,,,E3,,FC,,,,,0
2010-09-16,12:16:00,,1,MonPalHen,,1,,,E1,Juv,,,,,,0
2010-09-16,12:17:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-16,12:19:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,12:19:00,,1,BK,,1,,,O,,,,,,,0
2010-09-16,12:21:00,,1,BEL,,1,,,E1,,,Light,,,,0
2010-09-16,12:21:00,,1,LesGrSte,,1,,,E2,,,,,,,0
2010-09-16,12:22:00,,1,BK,,15,,,E3,,,,,,,0
2010-09-16,12:22:00,,1,HB,,8,,,E3,,,,,,,0
2010-09-16,12:23:00,,1,Osp,,1,,,E3,,,,,,,0
2010-09-16,12:23:00,,1,Mar,,1,,,E2,Nonjuv,M,,,,,0
2010-09-16,12:24:00,,1,Mon,,1,,,E2,Ad,M,,,,,0
2010-09-16,12:25:00,,1,LSE,,1,,,E2,Ad,,,,,,0
2010-09-16,12:27:00,,1,LSE,,1,,,W1,Juv,,,,,,0
2010-09-16,12:27:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-16,12:28:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-16,12:29:00,,1,BED,,1,,,E3,,,Dark,,,,0
2010-09-16,12:31:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,12:33:00,,1,HB,,4,,,O,,,,,,,0
2010-09-16,12:34:00,,1,BED,,2,,,W1,,,Dark,,,,0
2010-09-16,12:34:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-16,12:36:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-16,12:37:00,,1,MonPalHen,,1,,,E3,Juv,,,,,,0
2010-09-16,12:37:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-16,12:39:00,,1,Mar,,1,,,E2,Nonjuv,M,,,,,0
2010-09-16,12:39:00,,1,HB,,1,,,E1,,,,,,,0
2010-09-16,12:39:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-16,12:39:00,,1,HB,,6,,,E1,,,,,,,0
2010-09-16,12:40:00,,1,LesGrSte,,1,,,E3,,,,,,,0
2010-09-16,12:40:00,,1,Pal,,1,,,E3,Nonjuv,M,,,,,0
2010-09-16,12:41:00,,1,BED,,2,,,W2,,,Dark,,,,0
2010-09-16,12:41:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-16,12:42:00,,1,HB,,1,,,W3,Ad,M,,,,,0
2010-09-16,12:42:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-16,12:43:00,,1,BK,,61,,,E3,,,,,,,0
2010-09-16,12:43:00,,1,HB,,24,,,E3,,,,,,,0
2010-09-16,12:44:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-16,12:44:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-16,12:46:00,,1,BK,,5,,,E3,,,,,,,0
2010-09-16,12:46:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-16,12:46:00,,1,Osp,,1,,,E2,,,,,,,0
2010-09-16,12:50:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-16,12:53:00,,1,LSE,,1,,,E2,,,,,,,0
2010-09-16,12:53:00,,1,MonPalHen,,1,,,W3,Juv,,,,,,0
2010-09-16,12:53:00,,1,Pal,,1,,,E2,Nonjuv,M,,,,,0
2010-09-16,12:54:00,,1,BED,,1,,,E3,,,Dark,,,,0
2010-09-16,12:56:00,,1,ShortTE,,1,,,E3,,,,,,,0
2010-09-16,12:56:00,,1,Mar,,1,,,E3,,FC,,,,,0
2010-09-16,12:57:00,,1,BK,,199,,,E3,,,,,,,0
2010-09-16,12:57:00,,1,HB,,86,,,E3,,,,,,,0
2010-09-16,12:57:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-16,12:57:00,,1,HB,,2,,,E2,,,,,,,0
2010-09-16,12:58:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-16,13:00:00,,1,HB,,1,,,W1,,F,,,,,0
2010-09-16,13:01:00,,1,HB,,1,,,W1,,M,,,,,0
2010-09-16,13:01:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-16,13:01:00,,1,Mar,,1,,,W1,Ad,M,,,,,0
2010-09-16,13:03:00,,1,HB,,4,,,O,,,,,,,0
2010-09-16,13:04:00,,1,BED,,1,,,E3,,,Dark,,,,0
2010-09-16,13:04:00,,1,BK,,47,,,E2,,,,,,,0
2010-09-16,13:04:00,,1,HB,,29,,,E3,,,,,,,0
2010-09-16,13:04:00,,1,Mar,,1,,,E3,Ad,M,,,,,0
2010-09-16,13:05:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-16,13:05:00,,1,Pal,,1,,,W2,Juv,,,,,,0
2010-09-16,13:06:00,,1,HB,,3,,,E2,,,,,,,0
2010-09-16,13:07:00,,1,Mar,,1,,,E2,Juv,,,,,,0
2010-09-16,13:09:00,,1,Mar,,1,,,E1,Juv,,,,,,0
2010-09-16,13:10:00,,1,BED,,2,,,W1,,,Dark,,,,0
2010-09-16,13:11:00,,1,Mon,,1,,,E2,Juv,,,,,,0
2010-09-16,13:13:00,,1,Mar,,1,,,E3,Juv,,,,,,0
2010-09-16,13:15:00,,1,HB,,1,,,,,,,,,,0
2010-09-16,13:15:00,,1,BED,,2,,,W3,,,Dark,,,,0
2010-09-16,13:20:00,,1,BK,,135,,,E3,,,,,,,0
2010-09-16,13:20:00,,1,HB,,33,,,E3,,,,,,,0
2010-09-16,13:20:00,,1,Mon,,1,,,E3,Nonjuv,M,,,,,0
2010-09-16,13:20:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-16,13:23:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-16,13:24:00,,1,Mon,,1,,,E2,Juv,,,,,,0
2010-09-16,13:24:00,,1,BK,,12,,,E2,,,,,,,0
2010-09-16,13:24:00,,1,HB,,8,,,E2,,,,,,,0
2010-09-16,13:27:00,,1,HB,,2,,,W1,Juv,,,,,,0
2010-09-16,13:29:00,,1,Osp,,1,,,W3,,,,,,,0
2010-09-16,13:34:00,,1,BED,,1,,,E1,,,Dark,,,,0
2010-09-16,13:35:00,,1,MonPalHen,,1,,,E3,Nonjuv,F,,,,,0
2010-09-16,13:35:00,,1,BK,,1,,,E2,,,,,,,0
2010-09-16,13:39:00,,1,BED,,3,,,W1,,,Dark,,,,0
2010-09-16,13:42:00,,1,BEL,,1,,,W3,,,Light,,,,0
2010-09-16,13:47:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-16,13:47:00,,1,Pal,,1,,,E3,Nonjuv,M,,,,,0
2010-09-16,13:48:00,,1,BK,,67,,,E3,,,,,,,0
2010-09-16,13:49:00,,1,HB,,9,,,E3,,,,,,,0
2010-09-16,13:49:00,,1,BK,,58,,,E3,,,,,,,0
2010-09-16,13:49:00,,1,HB,,8,,,E3,,,,,,,0
2010-09-16,13:49:00,,1,BEL,,1,,,W2,,,Light,,,,0
